short_id,longitude_normalized,latitude_normalized
#ihk,6.2151394422310755,1.5834218916046774
#ihl,5.946215139442234,1.5621679064824636
#ihm,2.161354581673296,5.462274176408075
#ihn,6.852589641434264,1.466524973432521
#iho,6.354581673306773,1.4771519659936239
#ihp,2.519920318725103,5.185972369819342
#ihq,1.762948207171312,6.429330499468653
#ihr,2.0517928286852487,5.547290116896915
#ihs,3.406374501992022,7.821466524973428
#iht,7.290836653386453,0.17003188097768715
#ihu,6.085657370517933,1.4240170031881008
#ihv,6.035856573705171,1.381509032943681
#ihw,1.8227091633466133,5.749202975557919
#ihx,6.733067729083661,0.9139213602550468
#ihy,6.743027888446217,1.700318809776834
#ihz,7.201195219123502,0.04250797024441991
#iia,3.0976095617529897,6.5993623804463315
#iib,7.410358565737055,1.2858660998937306
#iic,7.021912350597612,2.1147715196599375
#iid,5.308764940239046,2.9755579171094615
#iie,6.185258964143426,1.732199787460151
#iif,2.62948207171315,4.612114771519662
#iig,6.43426294820717,1.19022316684378
#iih,5.149402390438239,1.8065887353878876
#iii,6.0756972111553775,1.8172157279489907
#iij,6.2151394422310755,1.3071200850159443
#iik,7.241035856573706,0.13815090329437035
#iil,7.250996015936262,0.21253985122210706
#iim,6.5139442231075675,1.2752391073326275
#iin,2.2709163346613574,8.937300743889478
#iio,3.0478087649402297,6.439957492029755
#iip,3.9741035856573688,6.025504782146652
#iiq,3.466135458167323,5.270988310308181
#iir,3.0478087649402297,5.770456960680125
#iis,6.394422310756964,1.466524973432521
#iit,7.2111553784860565,1.530286928799147
#iiu,4.591633466135462,4.463336875664188
#iiv,3.07768924302788,5.9192348565355974
#iiw,7.310756972111548,0.255047821466527
#iix,2.7689243027888475,7.035069075451642
#iiy,4.681274900398399,4.218916046758764
#iiz,6.344621513944219,1.137088204038257
#ija,6.17529880478087,2.295430393198728
#ijb,1.8525896414342637,5.802337938363442
#ijc,6.135458167330679,1.466524973432521
#ijd,2.4003984063745003,5.727948990435705
#ije,7.490039840637452,1.8172157279489907
#ijf,3.496015936254974,6.471838469713073
#ijg,5.986055776892426,1.5196599362380436
#ijh,3.2768924302788793,6.8437832093517486
#iji,6.992031872509962,1.4452709883103072
#ijj,5.717131474103585,1.732199787460151
#ijk,2.958167330677292,6.556854410201912
#ijl,7.13147410358566,0.2869287991498438
#ijm,3.4362549800796724,5.419766206163655
#ijn,5.298804780876491,3.018065887353881
#ijo,3.30677290836653,7.141339001062695
#ijp,7.091633466135454,0.8926673751328407
#ijq,2.1414342629482004,7.0244420828905385
#ijr,2.8585657370517854,5.557917109458025
#ijs,8.316733067729084,0.21253985122210706
#ijt,2.4203187250995963,4.994686503719448
#iju,2.7191235059760874,7.013815090329435
#ijv,1.8725099601593596,5.685441020191285
#ijw,5.99601593625498,1.732199787460151
#ijx,4.6215139442231115,2.008501594048884
#ijy,2.101593625498009,5.504782146652495
#ijz,2.7888446215139435,7.375132837407008
#ika,1.6832669322709153,6.886291179596176
#ikb,1.90239043824701,5.441020191285862
#ikc,4.252988047808764,4.4420828905419745
#ikd,6.703187250996011,0.9458023379383638
#ike,3.3864541832669266,5.398512221041441
#ikf,6.005976095617536,1.700318809776834
#ikg,5.976095617529885,1.3602550478214672
#ikh,7.061752988047804,0.7013815090329473
#iki,2.490039840637452,5.122210414452708
#ikj,2.4501992031872466,4.346439957492032
#ikk,2.37051792828685,5.419766206163655
#ikl,6.633466135458169,1.5621679064824636
#ikm,6.772908366533867,1.0414452709883142
#ikn,7.081673306772913,0.20191285866099642
#iko,2.3107569721115486,5.706695005313492
#ikp,2.968127490039833,5.557917109458025
#ikq,2.0816733067728994,5.6535600425079675
#ikr,6.155378486055775,1.6259298618490972
#iks,2.0816733067728994,5.6429330499468655
#ikt,2.9880478087649425,6.376195536663122
#iku,3.8944223107569718,2.242295430393197
#ikv,8.057768924302785,1.2539851222104137
#ikw,7.250996015936262,0.053134962805530546
#ikx,7.111553784860564,0.3400637619553668
#iky,6.324701195219122,1.657810839532414
#ikz,1.972111553784852,8.565356004250797
#ila,2.1912350597609462,5.526036131774709
#ilb,2.0517928286852487,5.770456960680125
#ilc,6.324701195219122,1.72157279489904
#ild,6.304780876494027,1.5196599362380436
#ile,2.4203187250995963,5.3028692879914985
#ilf,2.569721115537849,5.791710945802339
#ilg,6.205179282868521,1.2858660998937306
#ilh,3.9243027888446225,4.495217853347505
#ili,4.252988047808764,4.803400637619555
#ilj,2.7888446215139435,6.3443145589798045
#ilk,7.201195219123502,0.4144527098831035
#ill,7.37051792828685,0.20191285866099642
#ilm,2.490039840637452,5.026567481402765
#iln,2.3505976095617545,4.707757704569604
#ilo,2.0717131474103585,5.844845908607862
#ilp,6.145418326693219,1.5834218916046774
#ilq,4.990039840637445,4.017003188097768
#ilr,5.99601593625498,1.72157279489904
#ils,5.806772908366536,1.7853347502656738
#ilt,6.404382470119519,1.5834218916046774
#ilu,6.284860557768917,1.647183846971311
#ilv,6.583665338645423,1.657810839532414
#ilw,3.8545816733067664,7.693942614240169
#ilx,8.814741035856574,0.22316684378321017
#ily,7.2111553784860565,0.4569606801275234
#ilz,1.9820717131474068,8.53347502656748
#ima,2.758964143426293,7.407013815090325
#imb,8.177290836653388,2.029755579171098
#imc,1.5239043824701217,6.238044633368752
#imd,7.181274900398406,1.4877789585547267
#ime,3.346613545816735,5.398512221041441
#imf,6.055776892430282,1.6046758767268834
#img,5.239043824701191,1.9234856535600442
#imh,5.956175298804776,1.466524973432521
#imi,7.151394422310755,0.21253985122210706
#imj,1.8127490039840581,6.960680127523913
#imk,2.4800796812748973,7.693942614240169
#iml,3.426294820717132,6.578108395324119
#imm,4.6414342629482075,3.9426142401700313
#imn,6.135458167330679,1.2964930924548335
#imo,6.474103585657376,1.381509032943681
#imp,2.3904382470119456,5.0478214665249705
#imq,5.059760956175301,3.549415515409142
#imr,4.213147410358559,3.687566418703504
#ims,3.3864541832669266,5.377258235919236
#imt,2.8984063745019912,6.578108395324119
#imu,5.4780876494023945,1.7640807651434676
#imv,6.115537848605584,1.6153028692879943
#imw,0.17928286852588918,8.75664187035069
#imx,8.087649402390436,1.2539851222104137
#imy,8.007968127490038,1.689691817215731
#imz,7.290836653386453,0.6163655685441
#ina,2.499999999999993,4.314558979808715
#inb,2.7988047808764844,7.396386822529221
#inc,6.304780876494027,1.6259298618490972
#ind,5.288844621513936,2.9968119022316673
#ine,6.105577689243028,1.5409139213602574
#inf,2.410358565737041,5.111583421891605
#ing,6.812749003984059,1.4984059511158376
#inh,2.440239043824692,4.909670563230601
#ini,4.53187250996016,4.5270988310308145
#inj,3.3665338645418306,5.419766206163655
#ink,2.360557768924295,5.079702444208288
#inl,2.9083665338645313,6.365568544102018
#inm,6.533864541832663,2.029755579171098
#inn,6.025896414342632,1.8278427205100936
#ino,2.7988047808764844,7.003188097768333
#inp,8.85458167330678,0.6907545164718366
#inq,6.015936254980076,1.3708820403825703
#inr,6.4243027888446145,1.6790648246546203
#ins,7.410358565737055,1.2433581296493106
#int,2.360557768924295,5.111583421891605
#inu,4.990039840637445,4.335812964930921
#inv,6.603585657370519,1.1477151965993602
#inw,6.892430278884455,1.647183846971311
#inx,1.1752988047808701,7.0244420828905385
#iny,6.115537848605584,1.349628055260364
#inz,7.201195219123502,1.774707757704571
#ioa,7.13147410358566,0.27630180658873316
#iob,6.4940239043824715,1.1795961742826768
#ioc,9.741035856573713,1.0414452709883142
#iod,6.115537848605584,1.700318809776834
#ioe,2.2011952191235014,5.207226354941548
#iof,3.346613545816735,5.462274176408075
#iog,2.2211155378485974,5.494155154091391
#ioh,6.69322709163347,0.8926673751328407
#ioi,9.741035856573713,1.168969181721574
#ioj,7.111553784860564,1.6684378320935171
#iok,6.165338645418329,1.5515409139213607
#iol,7.101593625498009,1.41339001062699
#iom,7.310756972111548,1.5621679064824636
#ion,8.745019920318732,0.26567481402763005
#ioo,6.274900398406377,1.41339001062699
#iop,6.025896414342632,1.4771519659936239
#ioq,7.719123505976102,1.0095642933049973
#ior,6.185258964143426,1.647183846971311
#ios,6.752988047808771,1.6259298618490972
#iot,7.699203187250991,1.795961742826777
#iou,3.8844621513944166,2.242295430393197
#iov,3.8844621513944166,4.580233793836345
#iow,8.057768924302785,1.1795961742826768
#iox,5.956175298804776,1.349628055260364
#ioy,6.284860557768917,1.3708820403825703
#ioz,2.2709163346613574,5.292242295430395
#ipa,2.4003984063745003,5.621679064824652
#ipb,5.368525896414348,3.0074388947927706
#ipc,6.304780876494027,1.381509032943681
#ipd,6.623505976095614,1.1477151965993602
#ipe,2.0816733067728994,5.228480340063761
#ipf,6.085657370517933,1.6684378320935171
#ipg,6.105577689243028,1.530286928799147
#iph,6.095617529880474,1.381509032943681
#ipi,3.1175298804780853,5.579171094580232
#ipj,2.8286852589641347,6.0786397449521745
#ipk,2.1513944223107555,5.207226354941548
#ipl,3.3964143426294813,5.441020191285862
#ipm,5.189243027888444,3.7407013815090346
#ipn,4.472111553784859,1.9872476089266702
#ipo,4.482071713147414,4.495217853347505
#ipp,6.185258964143426,1.4452709883103072
#ipq,5.876494023904378,1.8172157279489907
#ipr,3.3864541832669266,6.641870350690752
#ips,0.19920318725098485,8.554729011689693
#ipt,2.031872509960153,5.270988310308181
#ipu,6.344621513944219,1.6153028692879943
#ipv,6.454183266932266,3.390010626992557
#ipw,3.3366533864541803,6.865037194473961
#ipx,5.0,4.622741764080765
#ipy,6.2151394422310755,1.5090329436769405
#ipz,6.135458167330679,1.3177470775770472
#iqa,4.980079681274904,4.017003188097768
#iqb,7.091633466135454,2.0722635494155175
#iqc,6.1952191235059795,1.732199787460151
#iqd,6.713147410358566,1.2008501594048906
#iqe,3.007968127490038,6.099893730074388
#iqf,2.778884462151389,6.4187035069075415
#iqg,5.278884462151395,3.751328374070138
#iqh,7.410358565737055,0.29755579171094687
#iqi,2.1414342629482004,7.407013815090325
#iqj,4.521912350597605,4.558979808714131
#iqk,6.274900398406377,1.657810839532414
#iql,6.245019920318726,1.6365568544102003
#iqm,6.015936254980076,1.530286928799147
#iqn,6.145418326693219,1.7853347502656738
#iqo,7.111553784860564,1.4984059511158376
#iqp,5.229083665338649,3.9001062699256113
#iqq,2.4003984063745003,5.738575982996808
#iqr,5.906374501992029,1.8384697130712044
#iqs,5.7968127490039825,1.5940488841657805
#iqt,6.035856573705171,1.5090329436769405
#iqu,5.328685258964142,2.9649309245483506
#iqv,3.406374501992022,5.504782146652495
#iqw,6.4243027888446145,1.657810839532414
#iqx,4.282868525896415,4.718384697130707
#iqy,5.019920318725095,1.9553666312433609
#iqz,5.517928286852586,1.8172157279489907
#ira,4.970119521912349,3.889479277364508
#irb,1.7928286852589628,5.9086078639744954
#irc,6.723107569721121,0.9458023379383638
#ird,7.171314741035851,0.9670563230605773
#ire,3.247011952191228,6.833156216790646
#irf,1.5537848605577584,6.333687566418702
#irg,0.11952191235058808,8.501594048884161
#irh,7.360557768924309,1.2858660998937306
#iri,2.2509960159362477,5.770456960680125
#irj,6.274900398406377,1.72157279489904
#irk,2.5498007968127387,5.812964930924545
#irl,6.503984063745026,1.2646121147715168
#irm,4.581673306772906,4.505844845908608
#irn,7.181274900398406,0.6801275239107336
#iro,2.440239043824692,5.823591923485656
#irp,6.095617529880474,1.4877789585547267
#irq,2.8884462151394357,6.3443145589798045
#irr,2.778884462151389,4.739638682252921
#irs,2.639442231075691,5.781083953241229
#irt,1.713147410358566,6.163655685441022
#iru,2.2111553784860565,5.494155154091391
#irv,2.6693227091633416,8.852284803400632
#irw,1.573705179282868,6.153028692879912
#irx,5.647410358565729,1.8490967056323073
#iry,2.440239043824692,5.207226354941548
#irz,4.511952191235064,4.548352816153028
#isa,2.499999999999993,7.662061636556853
#isb,5.836653386454187,1.689691817215731
#isc,5.966135458167329,1.5090329436769405
#isd,6.274900398406377,1.530286928799147
#ise,7.0717131474103585,0.4888416578108402
#isf,2.021912350597612,5.334750265674815
#isg,0.8665338645418237,8.767268862911791
#ish,2.1513944223107555,5.547290116896915
#isi,6.64342629482071,0.9883103081827836
#isj,2.37051792828685,5.759829968119022
#isk,7.260956175298803,0.15940488841657652
#isl,6.344621513944219,1.5727948990435743
#ism,4.243027888446209,4.760892667375135
#isn,6.752988047808771,1.4771519659936239
#iso,6.43426294820717,1.381509032943681
#isp,2.470119521912342,4.984059511158338
#isq,6.374501992031869,1.6046758767268834
#isr,3.635458167330672,2.9543039319872477
#iss,6.025896414342632,1.8172157279489907
#ist,2.410358565737041,5.164718384697128
#isu,3.5059760956175285,5.557917109458025
#isv,5.458167330677285,1.7534537725823571
#isw,2.559760956175294,8.055260361317742
#isx,7.021912350597612,2.040382571732201
#isy,5.308764940239046,5.419766206163655
#isz,2.360557768924295,5.770456960680125
#ita,4.143426294820717,4.325185972369818
#itb,3.6653386454183225,3.2731137088204005
#itc,5.7968127490039825,1.9553666312433609
#itd,6.633466135458169,1.137088204038257
#ite,3.237051792828688,3.2518597236981943
#itf,2.2211155378485974,5.132837407013811
#itg,4.7808764940239055,4.420828905419769
#ith,7.709163346613547,0.5313496280552601
#iti,7.270916334661357,0.5207226354941571
#itj,1.6334661354581692,6.2486716259298625
#itk,3.1673306772908316,5.770456960680125
#itl,1.723107569721107,6.578108395324119
#itm,7.3505976095617545,0.021253985122213728
#itn,5.587649402390442,5.356004250797022
#ito,2.9482071713147375,6.386822529224226
#itp,2.300796812748994,5.058448459086074
#itq,5.776892430278886,1.5940488841657805
#itr,5.916334661354584,1.5834218916046774
#its,6.852589641434264,1.4984059511158376
#itt,2.9083665338645313,6.354941551540916
#itu,2.818725099601594,6.365568544102018
#itv,7.2310756972111525,0.2444208289054239
#itw,7.091633466135454,1.3177470775770472
#itx,2.9282868525896415,6.408076514346439
#ity,2.300796812748994,6.089266737513286
#itz,6.5139442231075675,1.2433581296493106
#iua,6.035856573705171,1.3283740701381501
#iub,7.470119521912356,1.8278427205100936
#iuc,5.448207171314744,2.9755579171094615
#iud,6.165338645418329,1.7109458023379371
#iue,6.982071713147406,1.4346439957492039
#iuf,1.5637450199203131,6.833156216790646
#iug,7.021912350597612,1.6259298618490972
#iuh,2.6494023904382455,7.247608926673749
#iui,5.906374501992029,1.8172157279489907
#iuj,2.6095617529880406,6.386822529224226
#iuk,6.015936254980076,1.3177470775770472
#iul,7.201195219123502,0.38257173219978674
#ium,7.171314741035851,2.4335812964930907
#iun,7.390438247011946,0.3506907545164699
#iuo,3.874501992031876,4.6014877789585515
#iup,6.404382470119519,1.6365568544102003
#iuq,2.2609561752988023,5.674814027630182
#iur,6.344621513944219,1.1795961742826768
#ius,7.121513944223104,1.5940488841657805
#iut,7.001992031872517,1.5834218916046774
#iuu,7.918326693227087,1.6790648246546203
#iuv,0.24900398406374522,8.884165781083949
#iuw,6.145418326693219,1.3602550478214672
#iux,6.683266932270914,1.6684378320935171
#iuy,5.577689243027887,1.8490967056323073
#iuz,5.856573705179283,3.3793836344314543
#iva,6.25498007968128,1.5515409139213607
#ivb,5.139442231075698,1.7428267800212538
#ivc,7.041832669322707,0.22316684378321017
#ivd,6.135458167330679,1.5940488841657805
#ive,5.627490039840634,2.1147715196599375
#ivf,6.762948207171312,1.6790648246546203
#ivg,2.918326693227087,6.365568544102018
#ivh,2.639442231075691,4.952178533475029
#ivi,1.8725099601593596,5.749202975557919
#ivj,6.135458167330679,1.381509032943681
#ivk,7.818725099601594,1.2221041445270968
#ivl,1.832669322709154,5.3028692879914985
#ivm,2.848605577689245,6.323060573857599
#ivn,7.081673306772913,0.6057385759829969
#ivo,2.659362549800787,4.388947927736452
#ivp,6.802788844621518,1.4346439957492039
#ivq,1.2649402390438216,8.352816153028689
#ivr,5.2191235059760945,3.9001062699256113
#ivs,6.4940239043824715,1.2858660998937306
#ivt,4.950199203187254,3.134962805526038
#ivu,6.025896414342632,1.6046758767268834
#ivv,6.43426294820717,1.402763018065887
#ivw,7.011952191235057,1.700318809776834
#ivx,8.117529880478086,1.2327311370882075
#ivy,2.0019920318725024,8.597236981934113
#ivz,6.6135458167330725,1.094580233793837
#iwa,2.9482071713147375,6.461211477151961
#iwb,7.559760956175294,0.21253985122210706
#iwc,5.20916334661354,3.5175345377258243
#iwd,2.410358565737041,4.303931987247612
#iwe,7.011952191235057,1.6365568544102003
#iwf,2.4003984063745003,5.058448459086074
#iwg,6.2151394422310755,1.5196599362380436
#iwh,2.0717131474103585,5.929861849096701
#iwi,7.1414342629482,0.6057385759829969
#iwj,3.2669322709163384,6.907545164718382
#iwk,6.235059760956171,1.5940488841657805
#iwl,6.523904382470121,1.3283740701381501
#iwm,6.653386454183265,1.0095642933049973
#iwn,6.354581673306773,1.392136025504784
#iwo,6.245019920318726,1.4346439957492039
#iwp,4.511952191235064,4.473963868225291
#iwq,4.760956175298809,3.7725823591923517
#iwr,6.035856573705171,1.6365568544102003
#iws,5.986055776892426,1.402763018065887
#iwt,6.235059760956171,2.306057385759831
#iwu,6.633466135458169,0.9989373007438866
#iwv,2.9980079681274834,6.269925611052068
#iww,6.354581673306773,1.657810839532414
#iwx,7.13147410358566,1.657810839532414
#iwy,8.227091633466133,1.7109458023379371
#iwz,6.4243027888446145,1.3177470775770472
#ixa,7.031872509960153,0.5526036131774739
#ixb,6.155378486055775,1.6365568544102003
#ixc,7.181274900398406,0.21253985122210706
#ixd,0.17928286852588918,8.586609989373002
#ixe,7.2310756972111525,0.5951115834218937
#ixf,3.7649402390438285,2.7417640807651407
#ixg,2.3107569721115486,6.121147715196594
#ixh,2.3505976095617545,5.759829968119022
#ixi,2.569721115537849,4.431455897980872
#ixj,2.5498007968127387,5.451647183846972
#ixk,2.5099601593625476,5.164718384697128
#ixl,5.577689243027887,1.8384697130712044
#ixm,3.0577689243027844,5.823591923485656
#ixn,7.290836653386453,0.13815090329437035
#ixo,3.07768924302788,5.781083953241229
#ixp,1.842629482071709,5.377258235919236
#ixq,3.9043824701195122,3.868225292242294
#ixr,2.3505976095617545,6.312433581296489
#ixs,1.5936254980079636,6.238044633368752
#ixt,2.749003984063738,6.535600425079698
#ixu,6.6135458167330725,1.647183846971311
#ixv,9.671314741035857,2.4335812964930907
#ixw,2.330677290836644,5.334750265674815
#ixx,3.496015936254974,2.9543039319872477
#ixy,2.1115537848605497,8.08714133900106
#ixz,2.0517928286852487,5.706695005313492
#iya,6.284860557768917,1.5940488841657805
#iyb,4.561752988047811,4.590860786397448
#iyc,7.380478087649404,0.2869287991498438
#iyd,2.9980079681274834,5.855472901168964
#iye,2.041832669322708,5.727948990435705
#iyf,3.2669322709163384,8.831030818278427
#iyg,5.876494023904378,1.8597236981934107
#iyh,7.101593625498009,1.8278427205100936
#iyi,6.344621513944219,1.45589798087141
#iyj,7.241035856573706,0.17003188097768715
#iyk,4.701195219123509,1.997874601487781
#iyl,3.9243027888446225,5.834218916046758
#iym,3.0677290836653395,5.738575982996808
#iyn,5.717131474103585,3.1137088204038244
#iyo,2.3505976095617545,6.089266737513286
#iyp,7.380478087649404,1.9766206163655673
#iyq,2.0517928286852487,5.600425079702446
#iyr,6.862549800796819,1.700318809776834
#iys,2.0517928286852487,5.696068012752388
#iyt,6.005976095617536,0.8395324123273101
#iyu,2.9482071713147375,6.408076514346439
#iyv,3.874501992031876,2.2210414452709912
#iyw,2.330677290836644,5.164718384697128
#iyx,1.8924302788844551,9.28799149840595
#iyy,3.087649402390435,6.5037194473963815
#iyz,6.64342629482071,1.700318809776834
#iza,2.0119521912350575,8.565356004250797
#izb,5.866533864541838,1.774707757704571
#izc,2.0816733067728994,5.961742826780019
#izd,2.1513944223107555,7.842720510095642
#ize,3.3266932270916256,5.451647183846972
#izf,6.304780876494027,1.3708820403825703
#izg,2.430278884462151,4.123273113708821
#izh,7.241035856573706,0.30818278427205
#izi,7.091633466135454,0.22316684378321017
#izj,6.235059760956171,1.3390010626992535
#izk,6.553784860557772,1.4240170031881008
#izl,7.380478087649404,0.29755579171094687
#izm,6.135458167330679,1.3071200850159443
#izn,6.314741035856568,1.647183846971311
#izo,5.059760956175301,1.8490967056323073
#izp,2.0717131474103585,5.664187035069071
#izq,8.057768924302785,0.563230605738577
#izr,6.264940239043821,1.3390010626992535
#izs,3.944223107569718,2.104144527098834
#izt,2.689243027888437,4.420828905419769
#izu,2.5398406374501987,4.4420828905419745
#izv,6.235059760956171,1.2327311370882075
#izw,7.161354581673311,0.19128586609989337
#izx,2.3406374501991993,4.718384697130707
#izy,2.3804780876494047,4.612114771519662
#izz,5.946215139442234,1.8384697130712044
#jaa,0.2689243027888409,8.92667375132837
#jab,3.007968127490038,5.770456960680125
#jac,1.43426294820717,6.291179596174282
#jad,3.7151394422310684,2.911795961742828
#jae,4.1533864541832575,4.303931987247612
#jaf,6.683266932270914,1.5409139213602574
#jag,2.9482071713147375,6.397449521785336
#jah,9.711155378486064,1.1477151965993602
#jai,2.041832669322708,5.706695005313492
#jaj,2.2211155378485974,8.076514346439955
#jak,2.1115537848605497,5.9192348565355974
#jal,5.966135458167329,1.732199787460151
#jam,6.663346613545819,1.700318809776834
#jan,2.689243027888437,8.862911795961743
#jao,3.426294820717132,6.461211477151961
#jap,5.99601593625498,1.8384697130712044
#jaq,6.64342629482071,1.5834218916046774
#jar,6.9123505976095645,1.657810839532414
#jas,6.145418326693219,1.2752391073326275
#jat,2.499999999999993,5.079702444208288
#jau,6.384462151394424,1.466524973432521
#jav,2.8884462151394357,6.365568544102018
#jaw,4.492031872509955,2.029755579171098
#jax,7.0517928286852625,0.6801275239107336
#jay,2.2808764940238984,5.090329436769391
#jaz,1.444223107569711,9.479277364505842
#jba,7.161354581673311,1.2646121147715168
#jbb,2.171314741035851,8.044633368756639
#jbc,2.3107569721115486,5.664187035069071
#jbd,7.260956175298803,2.4760892667375103
#jbe,2.1215139442231044,5.887353878852282
#jbf,2.031872509960153,6.153028692879912
#jbg,2.4501992031872466,5.090329436769391
#jbh,2.290836653386453,4.707757704569604
#jbi,2.4601593625498017,5.802337938363442
#jbj,7.509960159362548,1.4452709883103072
#jbk,3.027888446215134,5.727948990435705
#jbl,6.015936254980076,1.349628055260364
#jbm,6.69322709163347,0.9670563230605773
#jbn,6.43426294820717,1.3177470775770472
#jbo,7.091633466135454,2.0935175345377237
#jbp,6.354581673306773,1.6259298618490972
#jbq,6.623505976095614,1.1583421891604708
#jbr,3.1772908366533863,6.5993623804463315
#jbs,7.171314741035851,1.6046758767268834
#jbt,7.480079681274897,0.40382571732200045
#jbu,3.3964143426294813,5.356004250797022
#jbv,6.583665338645423,1.5196599362380436
#jbw,5.249003984063744,3.9001062699256113
#jbx,8.30677290836653,0.92454835281615
#jby,6.235059760956171,1.5515409139213607
#jbz,2.6792828685258963,4.399574920297555
#jca,6.2151394422310755,1.5940488841657805
#jcb,6.414342629482075,1.381509032943681
#jcc,2.5498007968127387,5.791710945802339
#jcd,5.418326693227094,2.8692879914984077
#jce,4.691235059760953,4.548352816153028
#jcf,6.553784860557772,1.126461211477154
#jcg,6.274900398406377,1.6153028692879943
#jch,6.673306772908361,1.700318809776834
#jci,7.330677290836659,0.23379383634431328
#jcj,7.320717131474104,0.19128586609989337
#jck,4.173306772908367,2.1997874601487775
#jcl,3.0378486055776888,5.6429330499468655
#jcm,2.3505976095617545,5.100956429330502
#jcn,6.314741035856568,1.657810839532414
#jco,2.410358565737041,4.877789585547292
#jcp,7.2310756972111525,0.07438894792773672
#jcq,5.976095617529885,1.4346439957492039
#jcr,1.8127490039840581,5.441020191285862
#jcs,6.284860557768917,1.6259298618490972
#jct,1.503984063745012,6.227417640807649
#jcu,3.3665338645418306,5.462274176408075
#jcv,8.376494023904385,0.8926673751328407
#jcw,5.667330677290838,1.5727948990435743
#jcx,1.64342629482071,5.834218916046758
#jcy,7.330677290836659,1.466524973432521
#jcz,7.041832669322707,1.9872476089266702
#jda,2.061752988047804,5.3028692879914985
#jdb,5.149402390438239,1.7428267800212538
#jdc,7.0717131474103585,0.5951115834218937
#jdd,4.492031872509955,4.505844845908608
#jde,7.001992031872517,1.5621679064824636
#jdf,6.015936254980076,1.41339001062699
#jdg,2.161354581673296,5.557917109458025
#jdh,3.9043824701195122,5.823591923485656
#jdi,2.4800796812748973,5.441020191285862
#jdj,3.7749003984063694,6.216790648246545
#jdk,7.241035856573706,0.19128586609989337
#jdl,6.0756972111553775,1.4877789585547267
#jdm,6.015936254980076,1.7640807651434676
#jdn,8.625498007968131,0.26567481402763005
#jdo,5.717131474103585,1.774707757704571
#jdp,6.743027888446217,1.19022316684378
#jdq,7.2310756972111525,0.010626992561103088
#jdr,4.5019920318725095,4.431455897980872
#jds,7.001992031872517,1.8065887353878876
#jdt,2.0517928286852487,8.384697130712006
#jdu,6.573705179282868,1.137088204038257
#jdv,2.749003984063738,4.707757704569604
#jdw,2.1513944223107555,5.185972369819342
#jdx,2.938247011952182,4.080765143464402
#jdy,6.962151394422311,1.5515409139213607
#jdz,5.3585657370517925,2.9968119022316673
#jea,6.474103585657376,1.657810839532414
#jeb,0.8067729083665226,7.045696068012752
#jec,6.304780876494027,1.402763018065887
#jed,4.830677290836651,1.9234856535600442
#jee,0.28884462151393653,9.128586609989373
#jef,6.464143426294821,1.5727948990435743
#jeg,4.482071713147414,4.463336875664188
#jeh,2.0019920318725024,5.759829968119022
#jei,2.5796812749003895,4.633368756641868
#jej,6.25498007968128,1.657810839532414
#jek,2.9880478087649425,6.461211477151961
#jel,3.6653386454183225,6.004250797024438
#jem,3.426294820717132,8.012752391073322
#jen,7.111553784860564,0.6376195536663137
#jeo,7.011952191235057,0.7438894792773671
#jep,3.3366533864541803,5.441020191285862
#jeq,6.952191235059756,0.6801275239107336
#jer,4.870517928286857,4.643995749202971
#jes,2.3207171314741037,5.759829968119022
#jet,5.846613545816728,1.7640807651434676
#jeu,5.328685258964142,2.9861849096705644
#jev,3.0478087649402297,4.633368756641868
#jew,3.735059760956178,6.609989373007435
#jex,3.286852589641434,5.951115834218915
#jey,2.848605577689245,6.386822529224226
#jez,5.348605577689237,3.0393198724760873
#jfa,2.2211155378485974,5.791710945802339
#jfb,2.3804780876494047,6.184909670563229
#jfc,2.4501992031872466,4.303931987247612
#jfd,7.181274900398406,0.3931987247608898
#jfe,3.8247011952191157,4.2614240170031845
#jff,2.021912350597612,6.142401700318808
#jfg,2.430278884462151,5.239107332624865
#jfh,7.918326693227087,1.647183846971311
#jfi,2.9980079681274834,6.535600425079698
#jfj,6.972111553784865,1.7109458023379371
#jfk,2.709163346613547,7.035069075451642
#jfl,2.241035856573707,5.441020191285862
#jfm,3.2768924302788793,6.7693942614240115
#jfn,7.380478087649404,0.255047821466527
#jfo,7.0517928286852625,0.510095642933054
#jfp,2.021912350597612,5.324123273113704
#jfq,2.4003984063745003,5.3028692879914985
#jfr,2.559760956175294,5.4729011689691776
#jfs,5.766932270916332,1.9447396386822502
#jft,6.523904382470121,1.7109458023379371
#jfu,6.992031872509962,1.647183846971311
#jfv,7.360557768924309,0.3506907545164699
#jfw,2.529880478087643,5.132837407013811
#jfx,4.442231075697208,4.452709883103077
#jfy,6.384462151394424,1.1477151965993602
#jfz,6.324701195219122,1.4771519659936239
#jga,4.6613545816733035,4.463336875664188
#jgb,1.7928286852589628,5.696068012752388
#jgc,3.0976095617529897,6.567481402763015
#jgd,2.031872509960153,5.3028692879914985
#jge,6.045816733067727,1.6790648246546203
#jgf,6.095617529880474,1.6790648246546203
#jgg,6.035856573705171,1.466524973432521
#jgh,7.221115537848611,0.2444208289054239
#jgi,7.161354581673311,1.8278427205100936
#jgj,3.6653386454183225,2.933049946865034
#jgk,6.284860557768917,1.4452709883103072
#jgl,2.171314741035851,8.140276301806589
#jgm,3.187250996015927,6.535600425079698
#jgn,6.543824701195218,1.392136025504784
#jgo,6.235059760956171,1.647183846971311
#jgp,5.149402390438239,1.774707757704571
